customer_id,tenure_months,monthly_charges,total_charges,age,num_support_calls,contract_type,internet_service,payment_method,tech_support,paperless_billing,has_partner,has_dependents,senior_citizen,churn
CUST-002483,23,80.31,1955.84,37.0,1,One year,DSL,Mailed check,No,Yes,No,No,0,0
CUST-000462,54,80.03,4469.89,71.0,1,One year,Fiber optic,Mailed check,Yes,No,Yes,No,1,1
CUST-000212,57,74.31,3945.14,32.0,3,Month-to-month,DSL,Bank transfer,Yes,No,No,Yes,0,0
CUST-002588,70,81.01,5507.05,50.0,5,Month-to-month,Fiber optic,Bank transfer,,Yes,Yes,No,0,1
CUST-003559,34,37.63,1316.03,40.0,1,Two year,DSL,Electronic check,No,Yes,Yes,No,0,0
CUST-002907,69,50.44,3250.04,47.0,1,Two year,Fiber optic,Credit card,Yes,Yes,Yes,Yes,0,0
CUST-002581,33,54.82,1708.88,36.0,5,Two year,DSL,Electronic check,No,Yes,No,No,1,0
CUST-001368,70,92.4,6572.66,70.0,0,One year,No,Electronic check,No internet service,No,Yes,No,0,1
CUST-000234,35,49.51,1826.77,45.0,1,Month-to-month,DSL,Credit card,No internet service,No,No,No,0,1
CUST-003946,1,68.03,71.55,77.0,0,Month-to-month,DSL,Bank transfer,,No,No,Yes,0,0
CUST-000597,56,104.03,5723.34,61.0,0,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,0,1
CUST-005313,28,70.61,2110.19,65.0,1,Month-to-month,Fiber optic,Mailed check,,No,Yes,No,0,1
CUST-002250,36,139.91,4907.06,54.0,1,One year,No,Credit card,Yes,No,Yes,Yes,0,0
CUST-004885,14,76.68,1016.18,66.0,0,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,Yes,1,0
CUST-002283,57,45.43,2656.42,29.0,1,Two year,DSL,Mailed check,Yes,Yes,Yes,Yes,0,0
CUST-000662,2,127.32,256.33,35.0,0,One year,Fiber optic,Bank transfer,Yes,Yes,No,No,1,0
CUST-005979,44,33.05,1500.97,67.0,1,One year,Fiber optic,Electronic check,No,Yes,No,No,0,0
CUST-002285,60,87.1,5178.6,73.0,0,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,0,0
CUST-003431,56,51.91,3003.5,48.0,0,Two year,Fiber optic,Mailed check,No,No,Yes,No,0,0
CUST-005676,38,41.25,,55.0,1,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,No,Yes,0,0
CUST-004334,66,80.4,5514.38,20.0,2,One year,No,Bank transfer,No internet service,Yes,No,No,0,0
CUST-003707,55,78.82,4266.97,65.0,0,Month-to-month,DSL,Electronic check,Yes,Yes,No,No,0,0
CUST-005493,15,66.16,1043.82,48.0,1,Two year,DSL,Credit card,No,Yes,Yes,No,0,0
CUST-003468,38,41.07,1613.66,30.0,0,Month-to-month,DSL,Electronic check,No internet service,Yes,Yes,Yes,1,0
CUST-003563,58,63.98,,29.0,1,Month-to-month,No,Bank transfer,No internet service,Yes,Yes,No,0,0
CUST-002990,33,34.89,1044.76,73.0,1,One year,Fiber optic,Credit card,No,Yes,Yes,No,0,0
CUST-005352,8,86.02,660.61,22.0,3,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,No,1,0
CUST-000779,62,61.32,3657.5,48.0,0,Month-to-month,Fiber optic,Credit card,No internet service,No,Yes,No,0,1
CUST-002544,58,80.89,4858.96,79.0,0,Two year,Fiber optic,Credit card,Yes,Yes,Yes,Yes,1,0
CUST-005302,12,57.6,721.13,78.0,0,Month-to-month,DSL,Bank transfer,No,Yes,Yes,No,0,0
CUST-004498,17,98.78,1736.58,68.0,1,Month-to-month,DSL,Bank transfer,No,No,No,Yes,0,0
CUST-004403,68,107.42,7251.62,50.0,3,Two year,DSL,Mailed check,Yes,No,No,No,0,0
CUST-004338,54,81.8,4864.86,45.0,0,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,No,0,1
CUST-004947,37,50.5,1955.79,27.0,2,Two year,DSL,Electronic check,No internet service,Yes,No,Yes,1,0
CUST-005820,44,47.53,2150.94,76.0,0,Month-to-month,No,Electronic check,No,Yes,Yes,No,0,0
CUST-000685,58,73.71,4198.98,57.0,2,Two year,Fiber optic,Electronic check,No internet service,No,No,Yes,0,0
CUST-005958,44,83.0,3535.67,61.0,2,Two year,DSL,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-003552,68,50.99,3469.06,33.0,0,Two year,DSL,Bank transfer,No,No,No,No,0,0
CUST-003243,37,45.81,1588.88,36.0,2,Month-to-month,DSL,Credit card,No,Yes,Yes,Yes,0,1
CUST-001748,58,67.52,3858.35,48.0,1,Two year,DSL,Bank transfer,No internet service,Yes,Yes,Yes,0,0
CUST-003912,13,80.81,1031.97,62.0,1,Month-to-month,Fiber optic,Credit card,No,Yes,No,Yes,0,1
CUST-005083,31,79.7,2420.28,70.0,3,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,1,1
CUST-002837,65,95.09,6662.15,68.0,2,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,No,0,1
CUST-003032,41,95.53,3993.93,55.0,2,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No,0,1
CUST-002171,54,65.91,3998.87,40.0,2,Month-to-month,No,Mailed check,Yes,No,Yes,Yes,0,0
CUST-003790,8,30.08,240.0,42.0,1,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No,1,1
CUST-001850,5,72.83,387.86,36.0,3,One year,DSL,Credit card,No,No,Yes,Yes,0,0
CUST-000487,38,65.2,2385.37,68.0,1,One year,Fiber optic,Credit card,Yes,Yes,Yes,Yes,0,1
CUST-001688,68,63.95,4495.96,57.0,1,Month-to-month,DSL,Electronic check,No internet service,No,Yes,Yes,0,0
CUST-002230,46,69.42,3345.39,66.0,0,One year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,0,1
CUST-003473,64,54.13,3557.87,24.0,2,Month-to-month,No,Electronic check,No internet service,No,No,No,0,1
CUST-004625,28,53.05,1467.26,31.0,0,Month-to-month,No,Electronic check,No,Yes,Yes,Yes,0,1
CUST-002320,7,101.96,706.88,40.0,2,Month-to-month,DSL,Credit card,No,Yes,No,Yes,0,0
CUST-000782,8,43.48,339.58,69.0,1,One year,DSL,Bank transfer,Yes,Yes,No,Yes,0,0
CUST-000521,10,101.54,1012.83,61.0,0,Month-to-month,Fiber optic,Credit card,No,No,Yes,No,1,0
CUST-000522,14,43.85,634.77,36.0,1,Two year,No,Bank transfer,Yes,Yes,Yes,Yes,0,0
CUST-005214,58,58.91,3388.16,19.0,3,One year,DSL,Electronic check,Yes,No,No,No,0,0
CUST-002939,12,69.44,801.87,26.0,1,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,Yes,0,0
CUST-004696,5,57.42,287.58,66.0,4,One year,Fiber optic,Bank transfer,Yes,Yes,No,No,0,0
CUST-004842,7,37.28,252.25,60.0,2,Month-to-month,Fiber optic,Credit card,No,Yes,No,No,0,1
CUST-002398,18,74.97,1384.54,79.0,0,Month-to-month,Fiber optic,Credit card,No,Yes,No,No,1,1
CUST-002207,61,60.45,4104.65,42.0,1,Two year,Fiber optic,Mailed check,No,Yes,Yes,No,0,0
CUST-005278,27,61.21,1672.86,18.0,1,Month-to-month,No,Bank transfer,Yes,No,No,No,0,0
CUST-000780,64,67.02,4437.04,23.0,1,One year,Fiber optic,Mailed check,No,No,No,Yes,0,0
CUST-004703,62,109.9,7291.5,40.0,1,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,Yes,Yes,0,1
CUST-004925,6,59.15,374.71,57.0,1,Month-to-month,No,Bank transfer,No internet service,Yes,No,No,0,1
CUST-001511,16,67.53,1020.67,75.0,2,Month-to-month,No,Mailed check,Yes,No,No,No,0,0
CUST-001882,12,15.0,172.87,49.0,0,Month-to-month,DSL,Bank transfer,No,No,Yes,No,0,1
CUST-000651,47,72.73,3043.41,32.0,1,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes,0,0
CUST-003971,67,44.09,3129.71,66.0,1,One year,Fiber optic,Bank transfer,No internet service,No,No,No,0,0
CUST-001801,34,55.29,1682.19,38.0,1,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,Yes,0,1
CUST-000369,56,88.49,4689.96,21.0,3,One year,DSL,Electronic check,No,Yes,No,No,0,0
CUST-005251,30,61.87,1942.49,31.0,1,Month-to-month,DSL,Electronic check,Yes,No,Yes,No,0,1
CUST-003754,2,37.84,80.45,43.0,1,One year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,0,0
CUST-000118,17,41.64,655.37,37.0,1,One year,Fiber optic,Electronic check,No,Yes,Yes,No,0,1
CUST-000377,54,52.35,2768.96,41.0,1,Month-to-month,DSL,Mailed check,No internet service,No,No,No,0,0
CUST-000216,5,70.98,352.86,54.0,2,One year,Fiber optic,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-002216,32,32.4,995.99,64.0,0,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,Yes,0,0
CUST-004574,51,44.97,2378.81,28.0,2,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,Yes,0,1
CUST-001613,50,15.0,813.41,18.0,1,Month-to-month,DSL,Credit card,No,Yes,Yes,No,0,0
CUST-002883,3,71.81,225.32,60.0,3,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,Yes,0,0
CUST-004309,43,75.51,3189.32,63.0,1,One year,DSL,Credit card,Yes,No,No,No,0,0
CUST-005401,50,96.89,4935.86,46.0,1,One year,DSL,Bank transfer,Yes,Yes,No,No,0,0
CUST-000962,61,25.04,1608.09,27.0,2,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes,0,1
CUST-005417,12,70.96,836.14,40.0,0,Two year,Fiber optic,Bank transfer,No internet service,No,Yes,Yes,0,0
CUST-002510,14,63.68,934.04,61.0,4,One year,Fiber optic,Bank transfer,Yes,Yes,No,Yes,0,0
CUST-005650,67,35.17,2373.58,30.0,1,One year,DSL,Credit card,No,No,No,No,0,0
CUST-004579,21,72.52,1579.19,70.0,3,Two year,Fiber optic,Credit card,No,Yes,Yes,No,0,0
CUST-004022,39,63.97,2684.32,18.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,0
CUST-000359,54,52.63,2751.04,60.0,1,One year,Fiber optic,Bank transfer,No,Yes,No,No,1,0
CUST-001246,62,45.36,2757.4,77.0,2,Two year,Fiber optic,Bank transfer,No,Yes,Yes,No,0,1
CUST-003408,48,43.9,1926.63,65.0,3,One year,DSL,Bank transfer,Yes,No,Yes,No,0,0
CUST-004184,4,36.38,147.07,74.0,2,One year,Fiber optic,Electronic check,No internet service,Yes,No,Yes,0,0
CUST-002415,35,77.61,2771.88,48.0,3,Month-to-month,Fiber optic,Credit card,No internet service,No,No,No,0,1
CUST-005599,56,72.24,3946.66,33.0,0,Two year,DSL,Mailed check,No,Yes,Yes,Yes,0,0
CUST-005079,37,68.71,2588.39,77.0,1,Month-to-month,DSL,Bank transfer,No,No,No,Yes,0,0
CUST-002185,21,47.31,1013.3,68.0,1,One year,DSL,Electronic check,No,Yes,Yes,No,0,1
CUST-004020,9,82.66,724.99,68.0,2,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,No,1,1
CUST-002567,46,52.67,2418.32,66.0,0,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,0,1
CUST-003423,27,85.18,2455.04,,3,Month-to-month,Fiber optic,Mailed check,No internet service,No,No,Yes,1,0
CUST-002037,2,60.55,111.85,41.0,1,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,No,0,1
CUST-005112,72,74.11,5907.74,79.0,2,One year,Fiber optic,Mailed check,No,No,Yes,Yes,1,0
CUST-000772,0,59.2,0.0,42.0,2,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,No,0,0
CUST-001284,27,76.94,2121.95,45.0,2,One year,DSL,Electronic check,No,Yes,Yes,No,0,0
CUST-005532,36,80.15,2629.98,38.0,0,Month-to-month,Fiber optic,Bank transfer,No internet service,No,Yes,No,0,1
CUST-003562,30,15.68,441.01,56.0,1,One year,Fiber optic,Electronic check,No,No,No,Yes,0,0
CUST-005700,45,91.2,4067.7,28.0,2,Two year,No,Electronic check,No internet service,Yes,Yes,Yes,0,0
CUST-002587,23,81.96,1895.31,74.0,0,One year,No,Bank transfer,Yes,Yes,No,Yes,0,0
CUST-005501,16,72.73,1196.15,20.0,1,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,Yes,0,0
CUST-001414,42,15.0,615.9,43.0,4,Month-to-month,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-001234,46,39.39,1745.27,48.0,2,Two year,Fiber optic,Credit card,No internet service,Yes,Yes,Yes,0,0
CUST-003841,36,35.81,1224.47,31.0,2,Two year,DSL,Mailed check,No,No,No,No,0,0
CUST-000435,9,72.58,635.79,45.0,0,Two year,DSL,Mailed check,Yes,Yes,Yes,No,0,0
CUST-001674,52,97.43,4869.54,60.0,7,One year,DSL,Credit card,Yes,No,Yes,Yes,0,0
CUST-003299,58,62.5,3760.48,78.0,1,Month-to-month,DSL,Mailed check,No internet service,No,No,No,0,1
CUST-000365,37,53.97,1888.74,50.0,3,Month-to-month,No,Electronic check,Yes,No,Yes,No,0,0
CUST-003764,30,53.36,1493.46,50.0,1,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,Yes,0,1
CUST-000231,62,48.88,3077.6,44.0,2,Month-to-month,DSL,Credit card,Yes,Yes,No,No,0,0
CUST-005118,63,87.05,5722.31,77.0,2,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No,0,0
CUST-000147,17,53.34,908.48,79.0,2,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,Yes,1,1
CUST-005284,72,37.5,2524.49,19.0,0,One year,Fiber optic,Bank transfer,Yes,Yes,Yes,Yes,1,1
CUST-003088,16,22.3,377.76,61.0,1,Month-to-month,Fiber optic,Bank transfer,No internet service,Yes,No,No,0,1
CUST-005767,24,30.29,751.71,47.0,1,One year,Fiber optic,Mailed check,No,Yes,Yes,No,1,0
CUST-003554,30,64.29,2033.69,70.0,2,Month-to-month,DSL,Mailed check,No,Yes,No,No,0,0
CUST-000407,10,56.3,563.88,69.0,0,Month-to-month,Fiber optic,Bank transfer,No internet service,Yes,No,Yes,0,0
CUST-005558,38,116.35,4717.57,77.0,2,Two year,DSL,Credit card,No,Yes,Yes,No,0,1
CUST-003456,54,75.54,3951.52,57.0,0,One year,No,Bank transfer,No,No,No,No,0,1
CUST-002090,64,38.92,2498.7,51.0,0,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No,0,0
CUST-000086,7,15.0,93.92,66.0,2,One year,DSL,Bank transfer,No,No,No,No,1,0
CUST-003576,47,74.95,3520.65,55.0,1,Two year,DSL,Bank transfer,Yes,No,No,No,0,0
CUST-003271,30,63.42,1984.43,48.0,1,Two year,Fiber optic,Bank transfer,No,Yes,No,No,0,0
CUST-000844,0,76.5,0.0,45.0,3,Month-to-month,No,Mailed check,Yes,No,No,No,0,0
CUST-001031,12,59.01,701.4,42.0,0,Month-to-month,Fiber optic,Credit card,No,Yes,No,No,0,1
CUST-004522,39,73.46,2831.85,75.0,2,One year,Fiber optic,Mailed check,Yes,Yes,No,No,0,0
CUST-004343,18,119.05,,31.0,3,Month-to-month,DSL,Electronic check,No,Yes,No,No,0,0
CUST-003878,13,53.45,688.36,57.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,1
CUST-002987,57,58.94,3441.12,73.0,2,Month-to-month,DSL,Bank transfer,No internet service,Yes,No,Yes,1,1
CUST-005597,49,81.16,3752.87,32.0,0,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes,0,0
CUST-002628,45,127.23,5679.67,74.0,1,Two year,Fiber optic,Credit card,No,Yes,Yes,No,0,0
CUST-004905,46,71.85,3455.6,41.0,4,Two year,No,Mailed check,Yes,No,No,Yes,0,0
CUST-004786,40,30.1,1173.64,40.0,0,One year,DSL,Bank transfer,No,Yes,No,Yes,0,0
CUST-000855,62,109.53,7121.26,58.0,1,Month-to-month,DSL,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-003003,70,36.96,2726.23,37.0,1,One year,Fiber optic,Electronic check,Yes,No,Yes,No,0,0
CUST-000078,41,56.17,2256.57,63.0,1,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,1,0
CUST-002992,14,41.07,568.49,62.0,0,One year,Fiber optic,Mailed check,Yes,No,Yes,Yes,0,0
CUST-002247,12,48.27,572.4,36.0,1,One year,DSL,Mailed check,,Yes,Yes,No,0,0
CUST-004082,56,48.46,2727.92,37.0,2,Two year,DSL,Credit card,Yes,No,No,No,0,0
CUST-005495,13,108.09,1424.1,27.0,1,One year,Fiber optic,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-005807,72,75.8,5837.38,41.0,2,One year,Fiber optic,Electronic check,Yes,No,No,No,0,1
CUST-000758,9,62.86,580.8,68.0,0,One year,DSL,Electronic check,No internet service,No,Yes,No,0,0
CUST-004121,69,87.53,6387.19,25.0,3,Month-to-month,No,Electronic check,No,No,Yes,No,1,1
CUST-003355,32,66.86,1975.57,24.0,0,Month-to-month,No,Electronic check,Yes,No,Yes,No,0,0
CUST-000788,39,82.41,2942.32,33.0,1,One year,No,Credit card,No internet service,No,Yes,No,0,0
CUST-002279,49,51.26,2468.73,77.0,0,Month-to-month,DSL,Mailed check,No,Yes,Yes,No,1,0
CUST-003697,30,73.47,2065.8,52.0,5,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,No,0,1
CUST-005234,27,36.65,1019.32,75.0,2,One year,Fiber optic,Credit card,No,Yes,No,Yes,0,0
CUST-004993,40,65.37,2584.2,63.0,0,Two year,No,Mailed check,Yes,Yes,Yes,Yes,0,0
CUST-004789,43,78.73,3496.69,66.0,0,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,0,0
CUST-003631,39,96.54,3769.02,79.0,3,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,0,1
CUST-004500,50,83.82,3954.97,68.0,1,Month-to-month,DSL,Mailed check,No,No,No,No,0,0
CUST-003779,32,69.61,2390.18,50.0,1,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,No,0,0
CUST-002176,7,80.22,574.54,44.0,0,Two year,Fiber optic,Credit card,No,No,Yes,No,0,0
CUST-000424,30,51.89,1470.6,66.0,1,Two year,No,Electronic check,No,Yes,No,No,0,0
CUST-000392,26,72.1,1885.55,29.0,0,One year,Fiber optic,Electronic check,Yes,Yes,No,No,1,0
CUST-005891,30,84.04,2674.96,56.0,0,Month-to-month,DSL,Bank transfer,Yes,No,Yes,No,0,0
CUST-005686,55,65.45,3798.88,49.0,0,Month-to-month,Fiber optic,Credit card,No,Yes,No,No,1,1
CUST-002239,64,54.2,3136.42,33.0,1,One year,Fiber optic,Mailed check,No internet service,No,No,Yes,0,0
CUST-000104,58,62.6,3743.4,42.0,2,One year,No,Bank transfer,Yes,Yes,No,No,0,0
CUST-002672,62,33.47,2199.37,29.0,0,Two year,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-005505,61,89.42,5881.54,39.0,1,Two year,No,Electronic check,No,Yes,No,No,0,0
CUST-003666,42,96.65,4119.69,76.0,4,One year,No,Electronic check,No,Yes,No,No,1,0
CUST-002068,24,57.51,1334.6,47.0,4,Month-to-month,DSL,Electronic check,No internet service,Yes,Yes,No,0,1
CUST-004477,26,85.24,2026.14,46.0,1,Two year,No,Electronic check,No,Yes,Yes,Yes,0,0
CUST-003493,54,89.12,4703.09,36.0,0,Month-to-month,DSL,Bank transfer,No,No,Yes,No,1,0
CUST-001948,0,71.8,0.0,35.0,2,Month-to-month,DSL,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-001459,37,38.11,1414.75,33.0,0,Month-to-month,DSL,Mailed check,Yes,No,Yes,No,0,0
CUST-001768,4,52.75,197.12,69.0,4,Two year,DSL,Mailed check,No,Yes,Yes,Yes,0,1
CUST-003298,39,86.61,3206.42,75.0,1,Month-to-month,No,Bank transfer,No,No,No,No,0,1
CUST-005195,29,86.5,2673.02,44.0,2,Two year,DSL,Credit card,Yes,Yes,Yes,No,0,0
CUST-005430,70,52.14,3313.71,67.0,0,Two year,Fiber optic,Mailed check,No,No,No,No,0,0
CUST-005763,6,94.16,540.5,56.0,1,Month-to-month,DSL,Mailed check,No internet service,No,No,No,0,0
CUST-001587,5,38.59,191.21,34.0,0,One year,Fiber optic,Electronic check,No,Yes,No,No,0,1
CUST-004655,14,35.37,533.56,39.0,0,Month-to-month,DSL,Credit card,Yes,No,No,No,1,0
CUST-001731,65,128.02,,37.0,0,Month-to-month,DSL,Credit card,No,Yes,No,No,1,1
CUST-002178,45,59.13,2446.62,62.0,4,Two year,Fiber optic,Mailed check,Yes,Yes,Yes,No,0,1
CUST-005280,52,39.88,2124.41,44.0,2,One year,DSL,Bank transfer,No internet service,Yes,No,Yes,0,0
CUST-000182,36,83.72,2954.15,33.0,1,Month-to-month,Fiber optic,Credit card,Yes,No,No,No,1,1
CUST-001791,64,71.18,4495.74,51.0,1,Month-to-month,DSL,Bank transfer,No internet service,Yes,Yes,No,0,1
CUST-002355,26,88.18,2324.75,50.0,1,Month-to-month,No,Electronic check,No,Yes,Yes,No,0,0
CUST-001940,12,35.02,403.69,45.0,2,One year,Fiber optic,Electronic check,No,Yes,Yes,Yes,0,0
CUST-000702,12,32.73,397.35,27.0,1,One year,No,Credit card,No,Yes,Yes,No,0,1
CUST-002442,0,87.43,0.0,65.0,1,One year,No,Electronic check,No,No,No,No,1,0
CUST-005790,53,56.9,3022.59,78.0,1,One year,DSL,Credit card,No internet service,Yes,Yes,No,1,0
CUST-000496,8,84.81,648.21,33.0,2,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,0,0
CUST-004679,5,94.5,489.77,61.0,0,Month-to-month,DSL,Credit card,No,No,No,No,0,1
CUST-000464,0,58.49,0.0,52.0,0,Month-to-month,Fiber optic,Bank transfer,No internet service,Yes,No,Yes,0,0
CUST-005574,52,28.26,1544.64,35.0,0,Month-to-month,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-005200,31,40.96,1256.42,69.0,0,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,0,1
CUST-000172,56,66.12,3716.89,75.0,1,One year,No,Mailed check,,Yes,Yes,No,0,0
CUST-002020,22,19.45,422.54,45.0,1,Two year,DSL,Bank transfer,No,No,Yes,No,0,0
CUST-005772,29,53.08,1525.38,54.0,2,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,1
CUST-005358,4,104.14,434.45,,1,One year,DSL,Electronic check,No internet service,Yes,Yes,No,0,1
CUST-002540,21,55.34,1152.26,37.0,0,Month-to-month,Fiber optic,Mailed check,No,No,Yes,No,0,1
CUST-005972,36,69.74,2527.69,19.0,0,Two year,DSL,Bank transfer,No,No,Yes,No,0,0
CUST-002009,46,58.39,2786.0,43.0,1,One year,DSL,Bank transfer,No,No,Yes,No,0,0
CUST-002260,1,79.26,77.88,45.0,3,Month-to-month,DSL,Electronic check,No,No,No,No,0,0
CUST-003084,24,27.22,649.14,30.0,2,One year,Fiber optic,Electronic check,No,Yes,No,No,0,0
CUST-002112,66,99.31,6487.01,66.0,1,Month-to-month,DSL,Electronic check,No,Yes,Yes,No,0,1
CUST-000900,0,45.63,0.0,76.0,2,Month-to-month,Fiber optic,Mailed check,No,No,Yes,No,0,0
CUST-001446,68,31.89,2062.89,37.0,0,Two year,DSL,Electronic check,No,No,Yes,No,0,0
CUST-001911,64,63.92,4058.28,32.0,1,One year,No,Mailed check,No,No,Yes,No,0,0
CUST-003542,6,43.19,239.51,25.0,0,Month-to-month,DSL,Mailed check,Yes,No,Yes,No,0,1
CUST-002697,30,15.1,444.68,76.0,1,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,No,0,1
CUST-004039,27,35.78,921.68,75.0,1,Two year,Fiber optic,Electronic check,No,Yes,Yes,No,0,0
CUST-003662,70,51.9,,44.0,3,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes,0,0
CUST-000741,55,30.97,1786.5,28.0,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,0,1
CUST-002293,54,66.22,3279.22,36.0,2,Month-to-month,DSL,Credit card,Yes,No,Yes,Yes,0,1
CUST-002452,6,93.65,560.01,57.0,2,Two year,Fiber optic,Bank transfer,No,Yes,No,No,0,0
CUST-003728,24,126.1,3193.85,66.0,1,Month-to-month,DSL,Credit card,No,No,No,No,0,0
CUST-004913,44,79.42,3500.34,70.0,2,Month-to-month,No,Bank transfer,No,No,Yes,No,0,1
CUST-001206,37,72.63,2585.14,78.0,1,One year,No,Bank transfer,Yes,Yes,No,No,0,0
CUST-000509,17,66.6,1149.14,66.0,4,Month-to-month,DSL,Bank transfer,Yes,No,No,No,0,0
CUST-004988,68,92.89,5925.44,30.0,0,One year,Fiber optic,Electronic check,No,Yes,No,No,0,0
CUST-004035,2,124.93,261.41,62.0,0,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,Yes,0,0
CUST-003992,10,40.52,401.99,65.0,3,Month-to-month,Fiber optic,Electronic check,No internet service,No,No,No,0,1
CUST-005451,54,59.68,3120.88,31.0,0,Month-to-month,No,Electronic check,No,No,No,No,0,0
CUST-001549,0,75.78,0.0,24.0,1,Month-to-month,Fiber optic,Credit card,No internet service,No,No,No,0,1
CUST-003029,65,104.87,7048.52,46.0,3,Month-to-month,DSL,Electronic check,No,Yes,Yes,Yes,0,0
CUST-004537,52,69.85,3366.72,68.0,0,Two year,DSL,Electronic check,Yes,No,Yes,No,0,0
CUST-002202,2,56.92,111.76,52.0,2,One year,DSL,Bank transfer,No,Yes,No,No,0,1
CUST-002566,58,45.79,2488.8,55.0,0,Two year,Fiber optic,Electronic check,No internet service,No,No,No,0,0
CUST-005123,49,49.19,2310.04,44.0,1,Month-to-month,No,Credit card,No internet service,No,No,No,0,0
CUST-002044,20,79.04,1624.65,69.0,1,One year,Fiber optic,Bank transfer,Yes,No,No,Yes,0,0
CUST-000767,34,63.74,2436.38,23.0,1,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No,0,1
CUST-005871,34,93.33,2926.93,42.0,1,Month-to-month,DSL,Credit card,Yes,Yes,No,Yes,0,0
CUST-003699,55,53.66,2929.67,29.0,3,One year,DSL,Credit card,No,No,No,Yes,0,0
CUST-001508,63,15.0,977.92,43.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,1,1
CUST-003134,51,82.98,4339.82,71.0,0,Two year,No,Electronic check,No internet service,Yes,Yes,No,0,0
CUST-005857,26,25.85,697.97,40.0,0,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,Yes,0,0
CUST-000421,50,56.37,3002.33,60.0,0,One year,No,Electronic check,No internet service,Yes,No,Yes,0,0
CUST-000123,34,53.96,1872.75,70.0,3,Month-to-month,DSL,Bank transfer,No,Yes,No,Yes,1,0
CUST-004996,54,108.4,5590.12,24.0,2,Two year,DSL,Electronic check,Yes,Yes,No,No,0,0
CUST-005244,25,61.01,1531.52,45.0,0,Month-to-month,No,Electronic check,No,Yes,No,No,0,1
CUST-003292,17,57.55,1049.1,18.0,1,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,No,0,0
CUST-000819,72,60.55,3727.22,24.0,2,One year,Fiber optic,Mailed check,No,Yes,No,Yes,0,0
CUST-001403,23,68.79,1468.71,52.0,0,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No,0,0
CUST-001382,25,63.68,1690.4,43.0,0,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,No,0,0
